RAW_WORD,NORMALIZED_WORD,FREQUENCY,RANK,MEANING_ID,WORD_TYPE,IS_KRAMA
burek,BUREK,3,2073,legap,Kata Sifat,
borok,BOROK,3,2074,"luka lama; penyakit kulit di kepala, borok",Kata Benda,
bothok,BOTHOK,3,2075,nama sejenis masakan sayur,,
brangkang,BRANGKANG,3,2076,merangkak,Kata Kerja,
brengkal,BRENGKAL,3,2077,membalik timbunan,,
damu,DAMU,3,2078,tiup,Kata Kerja,
dingkik,DINGKIK,3,2079,intip,,
dura,DURA,3,2080,luar; Madura,,
duwa,DUWA,3,2081,"tentang, lawan, tidak menyetujui",Kata Kerja,
jamas,JAMAS,3,2082,keramas,Kata Kerja,
jarem,JAREM,3,2083,ruam,Kata Sifat,
jatukrama,JATUKRAMA,3,2084,jodoh,Kata Benda,
jembrak,JEMBRAK,3,2085,rambut yang gondrong dan berdiri,Kata Sifat,
jèmbrèng,JEMBRENG,3,2086,"buka lebar (untuk kain, kertas, dsb.)",,
jèrèng,JERENG,3,2087,juling,,
jimpit,JIMPIT,3,2088,mengambil sedikit,Kata Kerja,
jiwit,JIWIT,3,2089,cubit,Kata Kerja,
dhodhog,DHODHOG,3,2090,ketuk pintu,Kata Kerja,
eden,EDEN,3,2091,ejan,Kata Kerja,
gambas,GAMBAS,3,2092,petola,Kata Benda,
gampar,GAMPAR,3,2093,"sandal dari kayu, pukul",,
gondhal-gandhul,GONDHAL-GANDHUL,3,2094,berayun-ayun (untuk benda yang tergantung,Kata Sifat,
gepuk,GEPUK,3,2095,pukul,Kata Kerja,
undha-undhi,UNDHA-UNDHI,3,2096,"sama saja, selisih usianya sedikit",Kata Sifat,
glethak,GLETHAK,3,2097,terletak,Kata Kerja,
gumyak,GUMYAK,3,2098,ramai; ceria,Kata Sifat,
gocèk,GOCEK,3,2099,berpegang,,
grayang,GRAYANG,3,2100,raba,,
grasak,GRASAK,3,2101,barang bekas,,
imbu,IMBU,3,2102,peram,Kata Kerja,
incer,INCER,3,2103,incar,,
kacung,KACUNG,3,2104,pelayan,Kata Benda,
kemlakaren,KEMLAKAREN,3,2105,terlalu kenyang,,
klanthung,KLANTHUNG,3,2106,"nganggur, tidak memperoleh hasil apapun",,
koplok,KOPLOK,3,2107,pukul,,
kroco,KROCO,3,2108,prajurit rendahan,Kata Benda,
léndhéyan,LENDHEYAN,3,2109,sandaran,,
loyo,LOYO,3,2110,lemah,Kata Sifat,
pethok,PETHOK,3,2111,buntal,,
mlangkring,MLANGKRING,3,2112,bertengger,,
tekak,TEKAK,3,2113,cekik,,
cicip,CICIP,3,2114,merasai,Kata Kerja,
nodhi,NODHI,3,2115,mencoba,Kata Sifat,Krama
cakup,CAKUP,3,2116,mengambil secara acak dengan jumlah banyak,Kata Kerja,
canthol,CANTHOL,3,2117,"cantol, gantung, kait",Kata Kerja,
cangking,CANGKING,3,2118,"bawa sebagai tambahan bawaan, jinjing",Kata Kerja,
nyangklak,NYANGKLAK,3,2119,menyakitkan hati,,
nyang-nyangan,NYANG-NYANGAN,3,2120,"tawar-menawar, negosiasi",,
caplok,CAPLOK,3,2121,memasukkan semua ke dalam mulut,Kata Kerja,
cawuk,CAWUK,3,2122,mengambil dengan cara menyendokkan tangan,Kata Kerja,
cekakik,CEKAKIK,3,2123,ampas kopi (sisa setelah diminum,Kata Benda,
cethot,CETHOT,3,2124,cubit besar,Kata Kerja,
sidhat,SIDHAT,3,2125,ikan berbentuk seperti ular/belut,,
cubles,CUBLES,3,2126,menusuk dengan benda runcing,Kata Kerja,
culek,CULEK,3,2127,mencolok (mata),Kata Kerja,
sunggar,SUNGGAR,3,2128,menanduk dengan kepala,,
curut,CURUT,3,2129,tikus bermoncong runcing,Kata Benda,
cokot,COKOT,3,2130,gigit,,
conthèng,CONTHENG,3,2131,coret silang,,
ngaos,NGAOS,3,2132,mengaji,Kata Kerja,
ngasak,NGASAK,3,2133,"membawa barang dari tempat yang tidak jelas,",Kata Kerja,
ngentup,NGENTUP,3,2134,menyengat,Kata Kerja,
pelok,PELOK,3,2135,biji mangga,Kata Benda,
uber,UBER,3,2136,"kejar, buru",Kata Kerja,
uja,UJA,3,2137,penuhi segala keinginan,Kata Kerja,
uyup,UYUP,3,2138,"hirup (untuk cairan, mis. kuah sayur",Kata Kerja,
under,UNDER,3,2139,"pusat, inti",Kata Keadaan,
undhuh,UNDHUH,3,2140,petik/tuai,Kata Kerja,
usik,USIK,3,2141,ganggu,Kata Kerja,
ucek,UCEK,3,2142,"gosok-gosokkan (mata, cucian)",Kata Kerja,
oyok,OYOK,3,2143,rebut,Kata Kerja,
rundhuk,RUNDHUK,3,2144,"membungkuk, mengendap-endap",,
ondhé-ondhé,ONDHE-ONDHE,3,2145,sejenis jajan tradisional yang bagian luarnya ditaburi wijen,,
poh,POH,3,2146,mangga,Kata Benda,
cluthak,CLUTHAK,3,2147,"suka mencuri makanan (untuk hewan, terutama kucing); mau makan apa saja",Kata Sifat,
margo,MARGO,3,2148,jalan,,Krama
rikma,RIKMA,3,2149,Rambut,,Krama
canthas,CANTHAS,3,2150,bicaranya lantang (untuk wanita,Kata Sifat,
wangwung,WANGWUNG,3,2151,kumbang,Kata Benda,
kendil,KENDIL,3,2152,periuk nasi dari tanah,,
kademen,KADEMEN,3,2153,kedinginan,,
anjok,ANJOK,3,2154,tiba di,Kata Depan,
jerohan,JEROHAN,3,2155,isi perut,Kata Benda,
mboh,MBOH,3,2156,entah,,
londo,LONDO,3,2157,"Belanda, orang Belanda, bule",Kata Benda,
gali,GALI,3,2158,"pencoleng, penjahat",,
lindu,LINDU,3,2159,gempa bumi,,
dawet,DAWET,3,2160,cendol,Kata Benda,
purwo,PURWO,2,2161,"awal, permulaan",,Krama
restu,RESTU,2,2162,doa/ridho/diijinkan,,
obrak,OBRAK,2,2163,usir,,
kerso,KERSO,2,2164,mau,,
nopo,NOPO,2,2165,apa,Kata Sifat,Krama
winisuda,WINISUDA,2,2166,diwisuda,Kata Kerja,
anyang-anyangen,ANYANG-ANYANGEN,2,2167,merasa seperti ingin kencing,Kata Sifat,
umek,UMEK,2,2168,tidak bisa diam,Kata Sifat,
lèmbèng,LEMBENG,2,2169,genit,,
brudhul,BRUDHUL,2,2170,keluar berama-ramai/berbarengan,Kata Kerja,
jagabaya,JAGABAYA,2,2171,petugas keamanan desa,Kata Benda,
gemrudug,GEMRUDUG,2,2172,pergi/datangnya dalam jumlah besar,Kata Keadaan,
jimpitan,JIMPITAN,2,2173,"iuran rutin biasanya dalam bentuk beras dalam jumlah sedikit, di taruh di tempat khusus, diambil oleh petugas khusus misalnya tukang ronda malam",Kata Benda,
nyelehke,NYELEHKE,2,2174,meletakan sesuatu yang bukan milik sendiri,,
angslé,ANGSLE,2,2175,nama minuman,,
iming-iming,IMING-IMING,2,2176,"hadiah yang dijanjikan; stimulan, perangsang, motivator",Kata Benda,
kruntelan,KRUNTELAN,2,2177,jatuh atau tidur pada posisi lutut merapat ke dada,,
anjlok,ANJLOK,2,2178,turun tiba-tiba,Kata Kerja,
ceking,CEKING,2,2179,kurus kering,,
kenthir,KENTHIR,2,2180,gila,,
wadag,WADAG,2,2181,raga,Kata Benda,
aban-aban,ABAN-ABAN,2,2182,"rumor, desas-desus, isu, kabar",Kata Benda,
angsul,ANGSUL,2,2183,kembali,Kata Kerja,Krama
babit,BABIT,2,2184,mengayunkan benda dengan menahan ujungnya,Kata Kerja,
banjar,BANJAR,2,2185,baris,,
bandhit,BANDHIT,2,2186,pencoleng,,
bandhot,BANDHOT,2,2187,kambing yang sudah tua,,
bantaran,BANTARAN,2,2188,pinggir (tentang sungai),Kata Benda,
bacok,BACOK,2,2189,senjata tajam (seperti parang dan celurit),,
gudig,GUDIG,2,2190,kudis,Kata Benda,
berèt,BERET,2,2191,tergores,,
bedhal,BEDHAL,2,2192,"berontak, melawan",Kata Kerja,
bedhat,BEDHAT,2,2193,rusak karena akitannya tidak kuat,,
bedhigasan,BEDHIGASAN,2,2194,tingkahnya tidak karuan; tidak bisa diam,Kata Sifat,
bendhol,BENDHOL,2,2195,bengkak,Kata Benda,
bentur,BENTUR,2,2196,tumbur,,
bengep,BENGEP,2,2197,"sembab, lebam di wajah",Kata Sifat,
blanak,BLANAK,2,2198,jenis ikan,Kata Benda,
bléndrang,BLENDRANG,2,2199,sisa masakan bersantan yeng sudah dipanaskan berkali-kali,,
bledhèh,BLEDHEH,2,2200,terbuka kancingnya (untuk baju),,
blusuk,BLUSUK,2,2201,nyungsep,,
buluken,BULUKEN,2,2202,"berjamur, kotor sekali",,
bumpet,BUMPET,2,2203,tersumbat,Kata Sifat,
brabak,BRABAK,2,2204,memerah (wajah),Kata Kerja,
brangas,BRANGAS,2,2205,mudah marah,Kata Sifat,
brobos,BROBOS,2,2206,masuk melalui celah atau kolong,Kata Kerja,
dugang,DUGANG,2,2207,tendang dengan lutut,Kata Kerja,
dumuk,DUMUK,2,2208,"sentuh, pegang, rengkuh",Kata Kerja,
jambal,JAMBAL,2,2209,memanggil orang yang lebih tua hanya dengan nama tanpa panggilan sopan seperti pak/bu/kak,Kata Kerja,
waringuten,WARINGUTEN,2,2210,kewalahan,Kata Keadaan,
jenggèlèk,JENGGELEK,2,2211,bangkit secara tiba-tiba,,
jeplak,JEPLAK,2,2212,membuka dengan cepat,Kata Kerja,
jomplang,JOMPLANG,2,2213,tidak seimbang,Kata Sifat,
jothak,JOTHAK,2,2214,"seteru; bermusuhan, tidak rukun",Kata Kerja,
dhadhak,DHADHAK,2,2215,getah,Kata Benda,
dhangka,DHANGKA,2,2216,tempat asal,Kata Benda,
dhingklang,DHINGKLANG,2,2217,pincang,Kata Sifat,
dhupak,DHUPAK,2,2218,tendang menggunakan tumit,Kata Kerja,
dhodhos,DHODHOS,2,2219,lubangi dari bawah,Kata Kerja,
dhom,DHOM,2,2220,jarum,,
entén-entén,ENTEN-ENTEN,2,2221,isi jajanan terbuat dari partan kelapa dimasak dengan gula merah,,
gènjèr,GENJER,2,2222,nama sayuran,,
genthèng,GENTHENG,2,2223,genteng,,
geplak,GEPLAK,2,2224,nama jajanan terbuat dari kelapa parut dan gula,Kata Benda,
getap,GETAP,2,2225,cepat bertindak/bereaksi,Kata Sifat,
glagar,GLAGAR,2,2226,balok,,
glandhangan,GLANDHANGAN,2,2227,tuna wisma,,
gusah,GUSAH,2,2228,halau,Kata Kerja,
godhag,GODHAG,2,2229,mampu berbuat,Kata Sifat,
gondhol,GONDHOL,2,2230,bawa lari/gonggong,Kata Kerja,
gragal,GRAGAL,2,2231,kerikil besar,Kata Benda,
gruwung,GRUWUNG,2,2232,berlubang,Kata Sifat,
harsaya,HARSAYA,2,2233,senang,Kata Sifat,
hasti,HASTI,2,2234,gajah,Kata Benda,
himalaya,HIMALAYA,2,2235,gunung,Kata Benda,
katrek,KATREK,2,2236,bodoh,,
kacuk,KACUK,2,2237,kemaluan laki-laki,Kata Benda,
kecelék,KECELEK,2,2238,tertipu/terlambat tidak mendapatkan apa apa,,
kulu,KULU,2,2239,tetelan,Kata Benda,
kopros,KOPROS,2,2240,jorok,,
kroto,KROTO,2,2241,anak sejenis semut merah untuk makanan burung,Kata Benda,
lonyot,LONYOT,2,2242,direbus terlalu masak,Kata Sifat,
lowèr,LOWER,2,2243,terlalu longgar (untuk lubang),,
morong,MORONG,2,2244,teko,Kata Benda,
nyeleneh,NYELENEH,2,2245,"sesuatu yang tidak biasa, absurd",,
nyomot,NYOMOT,2,2246,mengambil,,
nyoplok,NYOPLOK,2,2247,"mencabut, mencopot, melepas, menanggalkan",Kata Kerja,
ngemat,NGEMAT,2,2248,membaca mantra/berdoa,Kata Kerja,
ngewohi,NGEWOHI,2,2249,merecoki,,
ngudhi,NGUDHI,2,2250,mencari,Kata Kerja,
ngowéh,NGOWEH,2,2251,melongo,,
udel,UDEL,2,2252,pusar,Kata Benda,
udun,UDUN,2,2253,bisul,Kata Benda,
uget-uget,UGET-UGET,2,2254,larva,Kata Benda,
mlirik,MLIRIK,2,2255,melirik,,
polong,POLONG,2,2256,"bunga cengkeh, pohon cengkeh",Kata Benda,
remes,REMES,2,2257,remas,,
rondhé,RONDHE,2,2258,Minuman dari jahe,,
usus-usus,USUS-USUS,2,2259,tali kolor,Kata Benda,
turuk,TURUK,2,2260,kelamin wanita,Kata Benda,
candramawa,CANDRAMAWA,2,2261,kucing hitam,Kata Benda,
caplak,CAPLAK,2,2262,penyakit kulit,Kata Benda,
cempeh,CEMPEH,2,2263,tempe belum jadi,,
ciblèk,CIBLEK,2,2264,nama burung; anak perempuan yang menjadi pelacur di Yogya dan Semarang.,,
cikat,CIKAT,2,2265,"cepat, gesit, segera",Kata Sifat,
rahap,RAHAP,2,2266,nikmat (untuk makanan),,
clandhakan,CLANDHAKAN,2,2267,suka memegang barang (biasanya milik orang lain) tanpa ijin,,
wadanan,WADANAN,2,2268,julukan,Kata Benda,
wadad,WADAD,2,2269,tidak menjalani perkawinan,Kata Benda,
céthul,CETHUL,2,2270,nama ikan kecil,,
wadhang,WADHANG,2,2271,masakan kemarin (untuk nasi),Kata Sifat,
waung,WAUNG,2,2272,anjing,Kata Benda,
wedhon,WEDHON,2,2273,hantu sawah,Kata Benda,
klékaran,KLEKARAN,2,2274,tiduran,,
nglintek,NGLINTEK,2,2275,tidur sangat nyenyak,,
aban,ABAN,2,2276,suara,Kata Benda,
kosokan,KOSOKAN,2,2277,gosokan,Kata Benda,
dengkul,DENGKUL,2,2278,lutut,Kata Benda,
wiridan,WIRIDAN,2,2279,pembacaan wirid,Kata Benda,
bebedhag,BEBEDHAG,2,2280,berburu,Kata Kerja,
nyonggo,NYONGGO,2,2281,membawa sesuatu dengan kedua telapak tangan,,
cunduk,CUNDUK,2,2282,tusuk,Kata Benda,
kudung,KUDUNG,2,2283,kerudung; tudung,Kata Benda,
kerdus,KERDUS,2,2284,kardus,,
ugeran,UGERAN,2,2285,pegangan / sebuah pedoman,,
wargi,WARGI,2,2286,warga,Kata Benda,
gogrok,GOGROK,2,2287,rontok,,
tratapan,TRATAPAN,2,2288,berdebar-debar,,
gendhakan,GENDHAKAN,2,2289,wanita simpanan,Kata Benda,
kléndran,KLENDRAN,2,2290,lengah,,
pindang,PINDANG,2,2291,jenis ikan,Kata Benda,
ulatipun,ULATIPUN,2,2292,wajahnya,,
budeg,BUDEG,2,2293,tuli,Kata Sifat,
undamana,UNDAMANA,2,2294,maki-maki,Kata Kerja,
pancagati,PANCAGATI,2,2295,lima bersaudara yang semuanya perempuan,Kata Benda,
lumet,LUMET,2,2296,"halus, lembut seperti lumpur",Kata Sifat,
kandhel,KANDHEL,2,2297,tebal,,
udik,UDIK,2,2298,dusun,Kata Benda,
candala,CANDALA,2,2299,jahat,Kata Sifat,
wawacan,WAWACAN,2,2300,bacaan,Kata Benda,
malangkerik,MALANGKERIK,2,2301,berkacak pinggang,,
uleten,ULETEN,2,2302,campurlah,,
dingklik,DINGKLIK,2,2303,bangku kecil,Kata Benda,
ancang-ancang,ANCANG-ANCANG,2,2304,"persiapan, mengambil kuda-kuda",Kata Benda,
babak-bundhas,BABAK-BUNDHAS,2,2305,babak-belur,Kata Sifat,
bajigur,BAJIGUR,2,2306,"sejenis minuman penghangat badan yang mengandung jahe, kacang, roti yang dirajang",,
gongso,GONGSO,2,2307,gamelan,,Krama
ingklik,INGKLIK,2,2308,cepat-cepat berlalu; berjalan cepat,Kata Benda,
rudatos,RUDATOS,1,2309,"sedih, susah",,Krama
ables,ABLES,1,2310,melesak,Kata Kerja,
aboh,ABOH,1,2311,bengkak / mElEpuh,Kata Sifat,
amburat,AMBURAT,1,2312,bersinar,Kata Kerja,Krama
ambèr-ambèr,AMBER-AMBER,1,2313,melimpah,,
ngampung,NGAMPUNG,1,2314,menumpang,Kata Kerja,
nganak-nganaké,NGANAK-NGANAKE,1,2315,berusaha dengan keras agar ada,,
nganakké,NGANAKKE,1,2316,riba,,
angin-angin,ANGIN-ANGIN,1,2317,udara segar,Kata Benda,
bacokan,BACOKAN,1,2318,berkelahi dengan senjata tajam,,
badhèk-badhèkan,BADHEK-BADHEKAN,1,2319,tebak-tebakan,,
badhug,BADHUG,1,2320,tembok rendah untuk meletakkan sesuatu,Kata Benda,
bahureksa,BAHUREKSA,1,2321,penguasa,Kata Benda,
bangkèlan,BANGKELAN,1,2322,buntalan besar,,
bawèl,BAWEL,1,2323,nyinyir,,
bebendhu,BEBENDHU,1,2324,hukuman,Kata Benda,
bebucal,BEBUCAL,1,2325,berhajat besar,Kata Kerja,
bebudhen,BEBUDHEN,1,2326,kepribadian,Kata Benda,
bebuwang,BEBUWANG,1,2327,berhajat besar,Kata Kerja,
bedaya,BEDAYA,1,2328,tarian sakral yang menjadi ciri khas keraton,Kata Benda,
begundhal,BEGUNDHAL,1,2329,kaki-tangan,Kata Benda,
bingget,BINGGET,1,2330,tanda dikulit akbiat jepitan atau lilitan yang ketat,Kata Benda,
blakrak,BLAKRAK,1,2331,bepergian tanpa ada manfaatnya (bahasa kasar),,
bloloken,BLOLOKEN,1,2332,silau,Kata Keadaan,
bludak,BLUDAK,1,2333,tumpah,,
mbolot,MBOLOT,1,2334,membersihkan daki,,
mborok,MBOROK,1,2335,menjadi borok,,
bothak,BOTHAK,1,2336,bagian dari kepala yang tidak di tumbuhi rambut,,
brodhol,BRODHOL,1,2337,terlepas ikatannya,Kata Sifat,
bronggal,BRONGGAL,1,2338,bongkah,,
bubuti,BUBUTI,1,2339,mencabuti,Kata Kerja,
budeng,BUDENG,1,2340,kera hitam,Kata Benda,
buntil,BUNTIL,1,2341,"masakan terbuat dari kelapa muda, ikan teri dan daun keladi sebagai pembungkus",Kata Benda,
butut,BUTUT,1,2342,jelek karena sudah dimakan umur,,
béncong,BENCONG,1,2343,banci,,
cakalan,CAKALAN,1,2344,salah satu jenis ikan laut,Kata Benda,
carup,CARUP,1,2345,raup,Kata Kerja,
celempung,CELEMPUNG,1,2346,alat musik bagian dari gamelan,Kata Benda,
cemawis,CEMAWIS,1,2347,tersedia,Kata Sifat,
ceriwis,CERIWIS,1,2348,banyak bicara,Kata Sifat,
nyiduk,NYIDUK,1,2349,mengambil air dengan gayung,Kata Kerja,
cimit-cimit,CIMIT-CIMIT,1,2350,mengambil dengan cara sedikit-sedikit karena jijik,Kata Kerja,
nyelekit,NYELEKIT,1,2351,memberikan sensasi seperti dicubit/digigit semut; menusuk hati,Kata Kerja,
nyolongan,NYOLONGAN,1,2352,sering mencuri; suka mencuri; panjang tangan,Kata Sifat,
nyrita'aken,NYRITA'AKEN,1,2353,menceritakan; bercerita,Kata Kerja,Krama
cucakrawa,CUCAKRAWA,1,2354,nama burung,Kata Benda,
cul-culan,CUL-CULAN,1,2355,"tanpa kontrol, tanpa kendali, tanpa pengawasan",Kata Sifat,
dadèn-dadèn,DADEN-DADEN,1,2356,jadi-jadian,,
dawakake,DAWAKAKE,1,2357,memanjangkan,Kata Kerja,
duku,DUKU,1,2358,buah duku,,
dungarèn,DUNGAREN,1,2359,tumben,,
dhadhakmerak,DHADHAKMERAK,1,2360,pemain dalam kesenian reog yang memakai hiasan bulu merak di kepalanya,Kata Benda,
dhalan,DHALAN,1,2361,jalan,Kata Benda,
dhalu,DHALU,1,2362,malam,,
enep,ENEP,1,2363,endap,Kata Kerja,
enggèlèk,ENGGELEK,1,2364,bangkit secara tiba-tiba,,
gandhol,GANDHOL,1,2365,bergantung pada sesuatu,Kata Keadaan,
gathot,GATHOT,1,2366,makanan dari gaplek,Kata Benda,
gayok,GAYOK,1,2367,gapai,,
gembul,GEMBUL,1,2368,makan bersama,,
gemlethak,GEMLETHAK,1,2369,bergeletakan,Kata Sifat,
gemlundung,GEMLUNDUNG,1,2370,bergelundungan,Kata Kerja,
gemrubug,GEMRUBUG,1,2371,menderu (suara angin,Kata Keadaan,
gemrégah,GEMREGAH,1,2372,bangkit seketika,,
gibeng,GIBENG,1,2373,"pukul, tinju",,
gondhangen,GONDHANGEN,1,2374,bengkak setelah dikhitan,Kata Sifat,
gribik,GRIBIK,1,2375,atap rumah yang terbuat dari anyaman rumput,,
grudhal,GRUDHAL,1,2376,kotoran gigi,Kata Benda,
gubuk,GUBUK,1,2377,rumah kecil dan sangat sederhana,,
gumpil,GUMPIL,1,2378,runtuh (tanah,Kata Kerja,
haldhoko,HALDHOKO,1,2379,gunung,Kata Benda,Krama
handhoko,HANDHOKO,1,2380,banteng,Kata Benda,Krama
hangasto,HANGASTO,1,2381,membawa,Kata Kerja,Krama
hangganiro,HANGGANIRO,1,2382,"badanmu, tubuhmu",Kata Benda,Krama
hapsoro,HAPSORO,1,2383,buku/kitab,Kata Benda,Krama
hastho,HASTHO,1,2384,langit,Kata Benda,Krama
ibal,IBAL,1,2385,betapa,Kata Sambung,
idhi,IDHI,1,2386,izin,Kata Benda,
iring-iring,IRING-IRING,1,2387,mengantar pengantin ke rumah pasangannya,Kata Kerja,
ngisin-ngisini,NGISIN-NGISINI,1,2388,"membuat malu, malu-maluin",Kata Kerja,
jabut,JABUT,1,2389,cabut,Kata Kerja,
jancuk|jancuk/jancok,JANCUK|JANCUK/JANCOK,1,2390,"salah satu bentuk umpatan, kalau di surabaya 'Cuk' biasa digunakan dalam bahasa sapaan sehari-hari bagi yang sudah kenal akrab",,
jangar,JANGAR,1,2391,rasa sakit dan panas di kepala,Kata Sifat,
jarké,JARKE,1,2392,biarkan,,
jenggong,JENGGONG,1,2393,salak (anjing),Kata Kerja,
jorok,JOROK,1,2394,dorong sampai jatuh,Kata Kerja,
jugruk,JUGRUK,1,2395,runtuh dalam skala besar (misalnya tebing),Kata Sifat,
julungpujut,JULUNGPUJUT,1,2396,nama wuku dalam penanggalan jawa,Kata Benda,
jumawa,JUMAWA,1,2397,angkuh,Kata Sifat,
kancrit,KANCRIT,1,2398,ketinggalan,,
kemingkel,KEMINGKEL,1,2399,terbahak,,
kemplu,KEMPLU,1,2400,agak gila/sinthing,,
kaplok,KAPLOK,1,2401,tabok / tampar,,
klangopan,KLANGOPAN,1,2402,"kantuk, selalu menguap",,
klèntang,KLENTANG,1,2403,buah kelor,,
klingihan,KLINGIHAN,1,2404,malu setelah melakukan sesuatu yang tidak pantas,,
klompen,KLOMPEN,1,2405,bakiak /terompah,,
klèsètan,KLESETAN,1,2406,tiduran bermalas-malasan,,
kora-kora,KORA-KORA,1,2407,"mencuci piring, gelas, atau alat kotor untuk makan lain.",Kata Kerja,
korting,KORTING,1,2408,diskon,,
kranggèhan,KRANGGEHAN,1,2409,"berusaha menggapai sesuatu di tempat yang tinggi, orang yang berusaha menyelamatkan diri dari tenggelam",,
kumu,KUMU,1,2410,kumur,,
kuthang,KUTHANG,1,2411,kutang; BH,Kata Benda,
kéntér,KENTER,1,2412,hanyut,,
ladéng,LADENG,1,2413,pisau,,
lambéyan,LAMBEYAN,1,2414,melenggang,,
lemit,LEMIT,1,2415,rumit,,
lodhok,LODHOK,1,2416,"tidak pas/kendor, ketek (kotoran mata)",,
madheb,MADHEB,1,2417,menghadab / menatap,,
majinggo,MAJINGGO,1,2418,warna merah muda / magenta,,
marunan,MARUNAN,1,2419,ngambek-ngambekan,,
maruto,MARUTO,1,2420,angin,,Krama
medheni,MEDHENI,1,2421,menakutkan,Kata Sifat,
mindhak-mindhik,MINDHAK-MINDHIK,1,2422,mengendap-endap,,
minulyo,MINULYO,1,2423,sejahtera,,
mléngsé,MLENGSE,1,2424,berubah posisi/ tergelincir,,
mlunthu,MLUNTHU,1,2425,bulatan kecil,,
mriko,MRIKO,1,2426,di sana,,Krama
molèt,MOLET,1,2427,menggeliat,,
nalendro,NALENDRO,1,2428,raja / seorang pembesar,Kata Sifat,Krama
nawak'aken,NAWAK'AKEN,1,2429,menawarkan,,Krama
nawakno,NAWAKNO,1,2430,menawarkan,,
ndhèngèr,NDHENGER,1,2431,tau / ngerti,,
ndhiko,NDHIKO,1,2432,anda / kamu,,Krama
ndhoro,NDHORO,1,2433,tuan,,Krama
nendro,NENDRO,1,2434,tidur,Kata Sifat,Krama
ninggal'aken,NINGGAL'AKEN,1,2435,meninggalkan,,Krama
nolo,NOLO,1,2436,pikiran,Kata Benda,
nowo,NOWO,1,2437,sembilan,Kata Sifat,Krama
ngaboti,NGABOTI,1,2438,memberatkan,Kata Kerja,
ngakoso,NGAKOSO,1,2439,angkasa/langit,Kata Benda,Krama
ngemit,NGEMIT,1,2440,berjaga/menjaga sesuatu,,
ngemik'i,NGEMIK'I,1,2441,menyusui,Kata Kerja,
ngintik,NGINTIK,1,2442,mengintip,Kata Kerja,
nglamak,NGLAMAK,1,2443,"tidak sopan, tidak hormat, melonjak",Kata Sifat,
nglangsemi,NGLANGSEMI,1,2444,payudara yang terasa sakit karena penuh dengan air susu,,
ngrebyong,NGREBYONG,1,2445,rindang,Kata Sifat,
ngunjali,NGUNJALI,1,2446,melangsir,,
nyagak'i,NYAGAK'I,1,2447,memberi tiang,,
nyangkruk,NYANGKRUK,1,2448,berkumpul bersama di tempat ronda,,
nyilah,NYILAH,1,2449,meminjam,,
nyilahi,NYILAHI,1,2450,meminjamkan,,
nyilahno,NYILAHNO,1,2451,dipinjamkan,,
nyrawung,NYRAWUNG,1,2452,berkumpul,Kata Kerja,
nyulohi,NYULOHI,1,2453,menerangi,,
obok-obok,OBOK-OBOK,1,2454,aduk-aduk menggunakan tangan (biasanya ke air,Kata Kerja,
olo,OLO,1,2455,buruk,Kata Sifat,
onjokolo,ONJOKOLO,1,2456,petang,,Krama
orat-arit,ORAT-ARIT,1,2457,berantakan,Kata Kerja,
pandhum,PANDHUM,1,2458,bagian,,
diparoh,DIPAROH,1,2459,dibagi,Kata Kerja,
petheng,PETHENG,1,2460,gelap,Kata Sifat,
pithek,PITHEK,1,2461,ayam,Kata Benda,
ponco,PONCO,1,2462,lima,Kata Bilangan,
pupoh,PUPOH,1,2463,memukul dengan kayu,Kata Kerja,
rebyek,REBYEK,1,2464,banyak tambahan pekerjaan yang kurang perlu,,
rese,RESE,1,2465,ikan asin (gereh),,
rimbang,RIMBANG,1,2466,Membersihkan mata dg dikedip-kedipkan di air,,
runut,RUNUT,1,2467,urut dan serasi,,
sembogo,SEMBOGO,1,2468,semboyan / moto / slogan,,
sendhat,SENDHAT,1,2469,tali,,
sibén,SIBEN,1,2470,membasuh badan dengan menggunakan kain atau handuk basah,,
sinubo,SINUBO,1,2471,belajar,Kata Kerja,Krama
sinukarto,SINUKARTO,1,2472,mengajarkan,,Krama
slomot,SLOMOT,1,2473,"menyulut, biasanya dengan bara rokok",,
sruduk,SRUDUK,1,2474,"menabrak dengan kepala (oleh ternak seperti kambing, sapi, kerbau, banteng))",,
subyung,SUBYUNG,1,2475,"mengerumuni, mendukung",,
sundhél,SUNDHEL,1,2476,hantu perempuan,Kata Benda,
tinular,TINULAR,1,2477,menyampaikan sesuatu,Kata Kerja,
trantanan,TRANTANAN,1,2478,belajar berjalan pada balita dengan cara berpegang pada sesuatu misalnya dinding,Kata Benda,
tuturi,TUTURI,1,2479,"omongi,bilangin",,
udal-udal,UDAL-UDAL,1,2480,membongkar,Kata Kerja,
ugunganipun,UGUNGANIPUN,1,2481,sanjungan nya,,
ujaripun,UJARIPUN,1,2482,katanya,,
ukil,UKIL,1,2483,pelit,Kata Sifat,
untel-untel,UNTEL-UNTEL,1,2484,*membuat kertas dsb. menjadi gumpalan,Kata Kerja,
untup-untup,UNTUP-UNTUP,1,2485,muncul sedikit,Kata Kerja,
urap-urap,URAP-URAP,1,2486,sayuran yang dicampur dengan bumbu dari kelapa parut,Kata Benda,
uthis,UTHIS,1,2487,puntung rokok,Kata Benda,
uwos-uwos,UWOS-UWOS,1,2488,mencuci pakaian,Kata Kerja,Krama
wadas,WADAS,1,2489,cadas,Kata Benda,
